scenario_id,strategy,WAPE,MASE,total_dynamic_cost,fill_rate,planning_execution_gap_rate,plan_volatility,switch_count
L7_B2_moderate,accuracy_first,0.11559139189390702,0.5124339092535392,387479.4481305035,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B2_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,387479.4481305035,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B2_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,389541.088076222,0.5862289137931589,0.7189285714285716,25273.455646236314,6.37
L7_B2_moderate,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,422653.0877177008,0.5837450311885445,0.7060714285714288,21683.292297730753,0.0
L7_B2_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,585501.1795664274,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B2_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,585516.2539138503,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B2_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,631386.3101120484,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B2_tight,accuracy_first,0.11559139189390702,0.5124339092535392,631735.4355168245,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B2_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,631735.4355168245,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B2_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,631930.888719855,0.4573856073460878,0.870714285714286,3798.0287468070806,0.0
L7_B2_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,633251.3387262769,0.4581387234382742,0.8671428571428573,3934.008323098442,6.37
L7_B2_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,667779.8179609843,0.45218664880196596,0.8510714285714289,4132.489104503951,0.0
L7_B5_flexible,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,319272.7810428676,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B5_flexible,simple_ensemble,0.13320371645847104,0.5703987556060911,319287.85539029056,0.9266558187044046,0.20214285714285712,91962.23276569722,0.0
L7_B5_flexible,accuracy_smoothed,0.11559139189390702,0.5124339092535392,340502.0783714605,0.8977852358144186,0.2639285714285715,90587.86364915522,0.0
L7_B5_flexible,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,349605.1290905343,0.8864732571713272,0.28928571428571437,98213.80620482359,0.0
L7_B5_flexible,feasibility_aware,0.11588284104768151,0.5126085635723481,350361.51518003066,0.8783076942591242,0.27678571428571436,97321.85469219164,6.37
L7_B5_flexible,accuracy_first,0.11559139189390702,0.5124339092535392,350783.14115949447,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
L7_B5_flexible,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,350783.14115949447,0.8861012286861712,0.2903571428571429,98531.81999628716,0.0
L7_B5_flexible,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,367778.2485316122,0.8724433224323258,0.2646428571428572,87964.08418773468,0.0
L7_B5_moderate,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,503951.26884300075,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B5_moderate,simple_ensemble,0.13320371645847104,0.5703987556060911,503966.3431904238,0.6957263579840088,0.6985714285714286,24512.56628348896,0.0
L7_B5_moderate,accuracy_smoothed,0.11559139189390702,0.5124339092535392,613469.8831311422,0.6194755799268864,0.7364285714285712,23797.52687379886,0.0
L7_B5_moderate,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,650341.2494123194,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B5_moderate,accuracy_first,0.11559139189390702,0.5124339092535392,650690.793203757,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B5_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,650690.793203757,0.5994874358293298,0.725714285714286,25046.578088707345,0.0
L7_B5_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,662096.1378128157,0.5862289137931589,0.7189285714285716,25273.455646236314,6.37
L7_B5_moderate,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,737663.1444121826,0.5837450311885445,0.7060714285714288,21683.292297730753,0.0
L7_B5_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,1123361.0968834292,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B5_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,1123376.1712308521,0.47464814731244914,0.8767857142857143,3579.3842257498186,0.0
L7_B5_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,1228837.7080701436,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B5_tight,accuracy_first,0.11559139189390702,0.5124339092535392,1229186.83347492,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B5_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,1229186.83347492,0.46115314224973325,0.8696428571428576,3869.110388393187,0.0
L7_B5_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,1230763.4200873116,0.4573856073460878,0.870714285714286,3798.0287468070806,0.0
L7_B5_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,1236180.5671809674,0.4581387234382742,0.8671428571428573,3934.008323098442,6.37
L7_B5_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,1315407.022192211,0.45218664880196596,0.8510714285714289,4132.489104503951,0.0
