planning_unit,regime,beam_width,rounding_multiplier,baseline_cost,approximate_dp_cost,relative_cost_change_pct
FOODS_3_555__TX_3,long_lead,192,0.05,7284.389311399249,5017.413342259537,-31.12101608287396
FOODS_3_555__TX_3,long_lead,192,0.1,7284.389311399249,5017.413342259537,-31.12101608287396
FOODS_3_555__TX_3,long_lead,192,0.2,7284.389311399249,3812.61799254457,-47.66043068870232
FOODS_3_555__TX_3,tight_capacity,48,0.05,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,48,0.1,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,48,0.2,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,96,0.05,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,96,0.1,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,96,0.2,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,192,0.05,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,192,0.1,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__TX_3,tight_capacity,192,0.2,15196.874202686951,13792.019758928576,-9.244364499049308
FOODS_3_555__WI_3,long_lead,48,0.05,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,48,0.1,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,48,0.2,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,96,0.05,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,96,0.1,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,96,0.2,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,192,0.05,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,192,0.1,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,long_lead,192,0.2,5618.9656394189,2836.4722731265933,-49.51967221105957
FOODS_3_555__WI_3,tight_capacity,48,0.05,9657.388174533742,11143.239085247116,15.38563930392195
FOODS_3_555__WI_3,tight_capacity,48,0.1,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_555__WI_3,tight_capacity,48,0.2,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_555__WI_3,tight_capacity,96,0.05,9657.388174533742,11310.641260862114,17.119049751856856
FOODS_3_555__WI_3,tight_capacity,96,0.1,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_555__WI_3,tight_capacity,96,0.2,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_555__WI_3,tight_capacity,192,0.05,9657.388174533742,11310.641260862114,17.119049751856856
FOODS_3_555__WI_3,tight_capacity,192,0.1,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_555__WI_3,tight_capacity,192,0.2,9657.388174533742,9756.932066122548,1.0307537585710869
FOODS_3_586__CA_1,long_lead,48,0.05,7471.036272321428,2921.377460606754,-60.897292502382506
FOODS_3_586__CA_1,long_lead,48,0.1,7471.036272321428,2921.377460606754,-60.897292502382506
FOODS_3_586__CA_1,long_lead,48,0.2,7471.036272321428,2921.377460606754,-60.897292502382506
FOODS_3_586__CA_1,long_lead,96,0.05,7471.036272321428,6284.87931010486,-15.876739437218673
FOODS_3_586__CA_1,long_lead,96,0.1,7471.036272321428,5549.291204300836,-25.722603906237765
FOODS_3_586__CA_1,long_lead,96,0.2,7471.036272321428,5549.291204300836,-25.722603906237765
FOODS_3_586__CA_1,long_lead,192,0.05,7471.036272321428,5549.291204300836,-25.722603906237765
FOODS_3_586__CA_1,long_lead,192,0.1,7471.036272321428,5549.291204300836,-25.722603906237765
FOODS_3_586__CA_1,long_lead,192,0.2,7471.036272321428,5549.291204300836,-25.722603906237765
FOODS_3_586__CA_1,tight_capacity,48,0.05,15417.05357829296,15422.55357829296,0.03567478034677092
FOODS_3_586__CA_1,tight_capacity,48,0.1,15417.05357829296,15422.55357829296,0.03567478034677092
FOODS_3_586__CA_1,tight_capacity,48,0.2,15417.05357829296,15422.55357829296,0.03567478034677092
FOODS_3_586__CA_1,tight_capacity,96,0.05,15417.05357829296,15422.05357829296,0.032431618497064475
FOODS_3_586__CA_1,tight_capacity,96,0.1,15417.05357829296,15422.05357829296,0.032431618497064475
FOODS_3_586__CA_1,tight_capacity,96,0.2,15417.05357829296,15422.55357829296,0.03567478034677092
FOODS_3_586__CA_1,tight_capacity,192,0.05,15417.05357829296,15422.05357829296,0.032431618497064475
FOODS_3_586__CA_1,tight_capacity,192,0.1,15417.05357829296,15422.05357829296,0.032431618497064475
FOODS_3_586__CA_1,tight_capacity,192,0.2,15417.05357829296,15422.55357829296,0.03567478034677092
FOODS_3_586__CA_2,long_lead,48,0.05,3310.7900635423916,2407.095335402589,-27.29544038720749
FOODS_3_586__CA_2,long_lead,48,0.1,3310.7900635423916,2378.2719106457494,-28.166030917070326
FOODS_3_586__CA_2,long_lead,48,0.2,3310.7900635423916,2383.6573129865196,-28.00336876581909
FOODS_3_586__CA_2,long_lead,96,0.05,3310.7900635423916,2378.2719106457494,-28.166030917070326
FOODS_3_586__CA_2,long_lead,96,0.1,3310.7900635423916,2378.2719106457494,-28.166030917070326
FOODS_3_586__CA_2,long_lead,96,0.2,3310.7900635423916,2378.2719106457494,-28.166030917070326
FOODS_3_586__CA_2,long_lead,192,0.05,3310.7900635423916,2960.1093806260355,-10.59205434914058
FOODS_3_586__CA_2,long_lead,192,0.1,3310.7900635423916,2942.6714008192057,-11.118755815320892
FOODS_3_586__CA_2,long_lead,192,0.2,3310.7900635423916,2960.1093806260355,-10.59205434914058
FOODS_3_586__CA_2,tight_capacity,48,0.05,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,48,0.1,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,48,0.2,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,96,0.05,7321.856535194141,6652.6122042948045,-9.140363891076854
FOODS_3_586__CA_2,tight_capacity,96,0.1,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,96,0.2,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,192,0.05,7321.856535194141,6652.6122042948045,-9.140363891076854
FOODS_3_586__CA_2,tight_capacity,192,0.1,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_2,tight_capacity,192,0.2,7321.856535194141,9010.37100146805,23.06128859747096
FOODS_3_586__CA_3,long_lead,48,0.05,26146.882402442054,9922.3678423063,-62.05143049337471
FOODS_3_586__CA_3,long_lead,48,0.1,26146.882402442054,9922.3678423063,-62.05143049337471
FOODS_3_586__CA_3,long_lead,48,0.2,26146.882402442054,9922.3678423063,-62.05143049337471
FOODS_3_586__CA_3,long_lead,96,0.05,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,long_lead,96,0.1,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,long_lead,96,0.2,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,long_lead,192,0.05,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,long_lead,192,0.1,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,long_lead,192,0.2,26146.882402442054,9921.8678423063,-62.0533427672447
FOODS_3_586__CA_3,tight_capacity,48,0.05,28027.761046394487,24035.723827566966,-14.243154179242085
FOODS_3_586__CA_3,tight_capacity,48,0.1,28027.761046394487,24035.723827566966,-14.243154179242085
FOODS_3_586__CA_3,tight_capacity,48,0.2,28027.761046394487,23893.42020296311,-14.750878019074674
FOODS_3_586__CA_3,tight_capacity,96,0.05,28027.761046394487,23900.52734582025,-14.725520507122946
FOODS_3_586__CA_3,tight_capacity,96,0.1,28027.761046394487,23900.52734582025,-14.725520507122946
FOODS_3_586__CA_3,tight_capacity,96,0.2,28027.761046394487,23901.02734582025,-14.723736561558503
FOODS_3_586__CA_3,tight_capacity,192,0.05,28027.761046394487,23900.52734582025,-14.725520507122946
FOODS_3_586__CA_3,tight_capacity,192,0.1,28027.761046394487,23900.52734582025,-14.725520507122946
FOODS_3_586__CA_3,tight_capacity,192,0.2,28027.761046394487,23901.02734582025,-14.723736561558503
FOODS_3_586__TX_1,long_lead,48,0.05,12553.519881497536,10771.988930004933,-14.191485482238154
FOODS_3_586__TX_1,long_lead,48,0.1,12553.519881497536,10771.988930004933,-14.191485482238154
FOODS_3_586__TX_1,long_lead,48,0.2,12553.519881497536,11126.657644274404,-11.366232345130264
FOODS_3_586__TX_1,long_lead,96,0.05,12553.519881497536,14479.75944201569,15.344218822301881
FOODS_3_586__TX_1,long_lead,96,0.1,12553.519881497536,14479.75944201569,15.344218822301881
FOODS_3_586__TX_1,long_lead,96,0.2,12553.519881497536,14479.75944201569,15.344218822301881
FOODS_3_586__TX_1,long_lead,192,0.05,12553.519881497536,14479.25944201569,15.340235875648512
FOODS_3_586__TX_1,long_lead,192,0.1,12553.519881497536,14479.25944201569,15.340235875648512
FOODS_3_586__TX_1,long_lead,192,0.2,12553.519881497536,14479.25944201569,15.340235875648512
FOODS_3_586__TX_1,tight_capacity,48,0.05,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,48,0.1,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,48,0.2,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,96,0.05,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,96,0.1,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,96,0.2,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,192,0.05,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,192,0.1,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_1,tight_capacity,192,0.2,22999.837362299117,27636.06135640419,20.157638165323203
FOODS_3_586__TX_2,long_lead,48,0.05,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,48,0.1,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,48,0.2,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,96,0.05,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,96,0.1,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,96,0.2,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,192,0.05,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,192,0.1,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,long_lead,192,0.2,20586.066134782268,7233.527319541177,-64.86202233986127
FOODS_3_586__TX_2,tight_capacity,48,0.05,13437.19293025107,18836.174070530313,40.179382467037065
FOODS_3_586__TX_2,tight_capacity,48,0.1,13437.19293025107,18836.174070530313,40.179382467037065
FOODS_3_586__TX_2,tight_capacity,48,0.2,13437.19293025107,18836.174070530313,40.179382467037065
FOODS_3_586__TX_2,tight_capacity,96,0.05,13437.19293025107,18835.674070530313,40.175661451772974
FOODS_3_586__TX_2,tight_capacity,96,0.1,13437.19293025107,18835.674070530313,40.175661451772974
FOODS_3_586__TX_2,tight_capacity,96,0.2,13437.19293025107,18836.174070530313,40.179382467037065
FOODS_3_586__TX_2,tight_capacity,192,0.05,13437.19293025107,13442.69293025107,0.04093116790500108
FOODS_3_586__TX_2,tight_capacity,192,0.1,13437.19293025107,13442.69293025107,0.04093116790500108
FOODS_3_586__TX_2,tight_capacity,192,0.2,13437.19293025107,18836.174070530313,40.179382467037065
FOODS_3_586__TX_3,long_lead,48,0.05,5913.864108888612,3400.6717113766604,-42.49662067369103
FOODS_3_586__TX_3,long_lead,48,0.1,5913.864108888612,3400.6717113766604,-42.49662067369103
FOODS_3_586__TX_3,long_lead,48,0.2,5913.864108888612,3330.349457923157,-43.68572904951265
FOODS_3_586__TX_3,long_lead,96,0.05,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,long_lead,96,0.1,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,long_lead,96,0.2,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,long_lead,192,0.05,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,long_lead,192,0.1,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,long_lead,192,0.2,5913.864108888612,2825.988640176384,-52.21417692150066
FOODS_3_586__TX_3,tight_capacity,48,0.05,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,48,0.1,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,48,0.2,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,96,0.05,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,96,0.1,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,96,0.2,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,192,0.05,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,192,0.1,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__TX_3,tight_capacity,192,0.2,13914.91627257148,17919.82119729268,28.781379968598927
FOODS_3_586__WI_3,long_lead,48,0.05,5154.46989762799,2485.963456692558,-51.770725097520476
FOODS_3_586__WI_3,long_lead,48,0.1,5154.46989762799,2485.963456692558,-51.770725097520476
FOODS_3_586__WI_3,long_lead,48,0.2,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,96,0.05,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,96,0.1,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,96,0.2,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,192,0.05,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,192,0.1,5154.46989762799,2484.963456692558,-51.790125734634685
FOODS_3_586__WI_3,long_lead,192,0.2,5154.46989762799,2756.9876444234546,-46.51268318217981
FOODS_3_586__WI_3,tight_capacity,48,0.05,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,48,0.1,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,48,0.2,6590.794967861197,9222.582714290389,39.93126412310841
FOODS_3_586__WI_3,tight_capacity,96,0.05,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,96,0.1,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,96,0.2,6590.794967861197,9222.582714290389,39.93126412310841
FOODS_3_586__WI_3,tight_capacity,192,0.05,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,192,0.1,6590.794967861197,9222.082714290389,39.923677784852735
FOODS_3_586__WI_3,tight_capacity,192,0.2,6590.794967861197,9222.582714290389,39.93126412310841
FOODS_3_587__CA_1,long_lead,48,0.05,2757.8031711166473,2460.6777536485206,-10.773989260002889
FOODS_3_587__CA_1,long_lead,48,0.1,2757.8031711166473,2460.6777536485206,-10.773989260002889
FOODS_3_587__CA_1,long_lead,48,0.2,2757.8031711166473,2460.6777536485206,-10.773989260002889
FOODS_3_587__CA_1,long_lead,96,0.05,2757.8031711166473,2461.1777536485206,-10.755858887058343
FOODS_3_587__CA_1,long_lead,96,0.1,2757.8031711166473,2460.6777536485206,-10.773989260002889
FOODS_3_587__CA_1,long_lead,96,0.2,2757.8031711166473,2460.6777536485206,-10.773989260002889
FOODS_3_587__CA_1,long_lead,192,0.05,2757.8031711166473,2461.6777536485206,-10.737728514113796
FOODS_3_587__CA_1,long_lead,192,0.1,2757.8031711166473,2506.079117769112,-9.127701932607861
FOODS_3_587__CA_1,long_lead,192,0.2,2757.8031711166473,2506.079117769112,-9.127701932607861
FOODS_3_587__CA_1,tight_capacity,48,0.05,2665.407386566418,3104.464745343075,16.472429730235383
FOODS_3_587__CA_1,tight_capacity,48,0.1,2665.407386566418,3104.464745343075,16.472429730235383
FOODS_3_587__CA_1,tight_capacity,48,0.2,2665.407386566418,3104.464745343075,16.472429730235383
FOODS_3_587__CA_1,tight_capacity,96,0.05,2665.407386566418,2810.912680618002,5.459026443196888
FOODS_3_587__CA_1,tight_capacity,96,0.1,2665.407386566418,2810.912680618002,5.459026443196888
FOODS_3_587__CA_1,tight_capacity,96,0.2,2665.407386566418,3104.464745343075,16.472429730235383
FOODS_3_587__CA_1,tight_capacity,192,0.05,2665.407386566418,2810.912680618002,5.459026443196888
FOODS_3_587__CA_1,tight_capacity,192,0.1,2665.407386566418,2810.912680618002,5.459026443196888
FOODS_3_587__CA_1,tight_capacity,192,0.2,2665.407386566418,3104.464745343075,16.472429730235383
FOODS_3_587__CA_3,long_lead,48,0.05,5096.3840568986225,2281.8043505868304,-55.226993783992604
FOODS_3_587__CA_3,long_lead,48,0.1,5096.3840568986225,2281.8043505868304,-55.226993783992604
FOODS_3_587__CA_3,long_lead,48,0.2,5096.3840568986225,2170.81266616992,-57.4048454368065
FOODS_3_587__CA_3,long_lead,96,0.05,5096.3840568986225,2170.81266616992,-57.4048454368065
FOODS_3_587__CA_3,long_lead,96,0.1,5096.3840568986225,2170.81266616992,-57.4048454368065
FOODS_3_587__CA_3,long_lead,96,0.2,5096.3840568986225,2170.31266616992,-57.41465631437023
FOODS_3_587__CA_3,long_lead,192,0.05,5096.3840568986225,2168.4163033483037,-57.45186628128882
FOODS_3_587__CA_3,long_lead,192,0.1,5096.3840568986225,2168.4163033483037,-57.45186628128882
FOODS_3_587__CA_3,long_lead,192,0.2,5096.3840568986225,2661.8337163822903,-47.77015062710687
FOODS_3_587__CA_3,tight_capacity,48,0.05,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,48,0.1,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,48,0.2,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,96,0.05,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,96,0.1,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,96,0.2,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,192,0.05,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,192,0.1,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__CA_3,tight_capacity,192,0.2,13717.98171428572,13597.176919642865,-0.8806309642259526
FOODS_3_587__TX_1,long_lead,48,0.05,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,48,0.1,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,48,0.2,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,96,0.05,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,96,0.1,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,96,0.2,7174.804713808348,2724.6330276227513,-62.024986932689195
FOODS_3_587__TX_1,long_lead,192,0.05,7174.804713808348,2638.932461464562,-63.21945242097286
FOODS_3_587__TX_1,long_lead,192,0.1,7174.804713808348,2637.932461464562,-63.23339008255235
FOODS_3_587__TX_1,long_lead,192,0.2,7174.804713808348,2637.932461464562,-63.23339008255235
FOODS_3_587__TX_1,tight_capacity,48,0.05,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,48,0.1,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,48,0.2,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,96,0.05,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,96,0.1,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,96,0.2,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,192,0.05,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,192,0.1,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_1,tight_capacity,192,0.2,8359.25262144265,5188.55376337359,-37.93041078739234
FOODS_3_587__TX_2,long_lead,48,0.05,5368.442704993673,2432.7410446581825,-54.68441821321348
FOODS_3_587__TX_2,long_lead,48,0.1,5368.442704993673,2424.06302071336,-54.846067026876895
FOODS_3_587__TX_2,long_lead,48,0.2,5368.442704993673,2437.221502856217,-54.6009590343744
FOODS_3_587__TX_2,long_lead,96,0.05,5368.442704993673,2431.7410446581825,-54.703045589064395
FOODS_3_587__TX_2,long_lead,96,0.1,5368.442704993673,2431.7410446581825,-54.703045589064395
FOODS_3_587__TX_2,long_lead,96,0.2,5368.442704993673,2436.221502856217,-54.61958641022531
FOODS_3_587__TX_2,long_lead,192,0.05,5368.442704993673,2436.221502856217,-54.61958641022531
FOODS_3_587__TX_2,long_lead,192,0.1,5368.442704993673,2423.8965028562166,-54.84916881758779
FOODS_3_587__TX_2,long_lead,192,0.2,5368.442704993673,2423.8965028562166,-54.84916881758779
FOODS_3_587__TX_2,tight_capacity,48,0.05,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_2,tight_capacity,48,0.1,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_2,tight_capacity,48,0.2,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_2,tight_capacity,96,0.05,5102.791139966998,5778.482584270072,13.241604952450466
FOODS_3_587__TX_2,tight_capacity,96,0.1,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_2,tight_capacity,96,0.2,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_2,tight_capacity,192,0.05,5102.791139966998,5778.482584270072,13.241604952450466
FOODS_3_587__TX_2,tight_capacity,192,0.1,5102.791139966998,6318.75240815209,23.829336432393262
FOODS_3_587__TX_2,tight_capacity,192,0.2,5102.791139966998,5906.085183599617,15.74224814613545
FOODS_3_587__TX_3,long_lead,48,0.05,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,48,0.1,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,48,0.2,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,96,0.05,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,96,0.1,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,96,0.2,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,192,0.05,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,192,0.1,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,long_lead,192,0.2,7779.347714361476,3499.4841229435533,-55.01571273793115
FOODS_3_587__TX_3,tight_capacity,48,0.05,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,48,0.1,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,48,0.2,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,96,0.05,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,96,0.1,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,96,0.2,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,192,0.05,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,192,0.1,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__TX_3,tight_capacity,192,0.2,4639.852764343677,4640.852764343677,0.021552408035116894
FOODS_3_587__WI_3,long_lead,48,0.05,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,48,0.1,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,48,0.2,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,96,0.05,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,96,0.1,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,96,0.2,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,192,0.05,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,192,0.1,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,long_lead,192,0.2,20328.808035714294,20859.057042846613,2.6083625080268398
FOODS_3_587__WI_3,tight_capacity,48,0.05,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,48,0.1,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,48,0.2,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,96,0.05,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,96,0.1,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,96,0.2,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,192,0.05,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,192,0.1,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_587__WI_3,tight_capacity,192,0.2,35725.93303571429,35730.43303571429,0.012595892164667796
FOODS_3_607__CA_3,long_lead,48,0.05,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,48,0.1,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,48,0.2,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,96,0.05,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,96,0.1,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,96,0.2,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,192,0.05,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,192,0.1,2841.696866236908,1308.943564817774,-53.93795938019488
FOODS_3_607__CA_3,long_lead,192,0.2,2841.696866236908,1308.943564817774,-53.93795938019488
